"AccusedMasterID","CaseMasterID","AccusedName","AgeYear","GenderID","PersonID"
"592","584","Suresh Babu 0584","36","1","A1"
"593","585","Kiran R A38","56","1","A1"
"594","585","Kiran R 0586","47","1","A2"
"595","586","Manjunath S 0586","42","1","A1"
"596","588","Rizwan Khan 0588","25","1","A1"
"597","589","Manjunath S A16","29","1","A1"
"598","590","Vijay Patil 0590","36","1","A1"
"599","591","Naveen H A4","53","1","A1"
"600","591","Manjunath S 0592","28","1","A2"
"601","591","Suresh Babu 0593","36","1","A3"
"602","592","Naveen H A73","34","1","A1"
"603","592","Manjunath S 0593","42","1","A2"
"604","595","Naveen H 0595","38","1","A1"
"605","596","Kiran R 0596","33","1","A1"
"606","598","Prakash Gowda 0598","44","1","A1"
"607","599","Suresh Babu 0599","38","1","A1"
"608","600","Imran Pasha 0600","23","1","A1"
"609","602","Arjun Nayak A152","55","1","A1"
"610","602","Manjunath S 0603","21","1","A2"
"611","604","Arjun Nayak A115","51","1","A1"
"612","605","Imran Pasha 0605","19","1","A1"
"613","606","Rizwan Khan A135","24","1","A1"
"614","611","Arjun Nayak 0611","25","1","A1"
"615","612","Kiran R A38","22","1","A1"
"616","613","Rizwan Khan A100","27","1","A1"
"617","614","Rizwan Khan 0614","53","1","A1"
"618","615","Ravi Kumar A149","44","1","A1"
"619","618","Imran Pasha 0618","35","2","A1"
"620","622","Rizwan Khan 0622","31","1","A1"
"621","623","Suresh Babu A180","30","1","A1"
"622","623","Prakash Gowda 0624","27","1","A2"
"623","623","Kiran R 0625","33","1","A3"
"624","624","Kiran R A38","39","2","A1"
"625","624","Suresh Babu 0625","46","1","A2"
"626","625","Arjun Nayak 0625","23","1","A1"
"627","627","Rizwan Khan 0627","39","1","A1"
"628","629","Vijay Patil 0629","19","1","A1"
"629","630","Rizwan Khan A56","42","1","A1"
"630","630","Kiran R 0631","45","1","A2"
"631","631","Arjun Nayak 0631","55","1","A1"
"632","633","Suresh Babu A68","42","1","A1"
"633","633","Vijay Patil 0634","26","1","A2"
"634","633","Naveen H 0635","19","1","A3"
"635","636","Kiran R 0636","21","1","A1"
"636","637","Vijay Patil A43","37","1","A1"
"637","637","Prakash Gowda 0638","51","1","A2"
"638","637","Ravi Kumar 0639","35","1","A3"
"639","639","Prakash Gowda 0639","39","2","A1"
"640","640","Vijay Patil 0640","39","1","A1"
"641","641","Manjunath S 0641","48","1","A1"
"642","642","Naveen H A175","44","1","A1"
"643","642","Suresh Babu 0643","19","1","A2"
"644","644","Imran Pasha 0644","32","1","A1"
"645","645","Ravi Kumar A149","52","1","A1"
"646","646","Naveen H A44","47","1","A1"
"647","647","Vijay Patil A109","36","1","A1"
"648","648","Arjun Nayak A162","51","1","A1"
"649","648","Vijay Patil 0649","48","1","A2"
"650","649","Imran Pasha A164","43","1","A1"
"651","652","Prakash Gowda A31","34","2","A1"
"652","652","Naveen H 0653","31","1","A2"
"653","652","Manjunath S 0654","22","1","A3"
"654","655","Imran Pasha 0655","26","1","A1"
"655","656","Kiran R 0656","24","1","A1"
"656","657","Rizwan Khan 0657","21","2","A1"
"657","661","Rizwan Khan 0661","31","1","A1"
"658","664","Kiran R A173","46","1","A1"
"659","664","Prakash Gowda 0665","29","1","A2"
"660","664","Manjunath S 0666","29","2","A3"
"661","665","Prakash Gowda A36","55","1","A1"
"662","665","Arjun Nayak 0666","27","1","A2"
"663","666","Rizwan Khan 0666","49","1","A1"
"664","668","Imran Pasha 0668","38","1","A1"
"665","669","Prakash Gowda A107","46","1","A1"
"666","669","Suresh Babu 0670","52","1","A2"
"667","670","Imran Pasha A164","44","1","A1"
"668","670","Rizwan Khan 0671","49","1","A2"
"669","670","Prakash Gowda 0672","55","1","A3"
"670","671","Ravi Kumar A19","43","1","A1"
"671","672","Naveen H 0672","52","1","A1"
"672","673","Arjun Nayak A17","25","1","A1"
"673","674","Arjun Nayak A15","44","1","A1"
"674","674","Ravi Kumar 0675","45","1","A2"
"675","676","Kiran R 0676","54","2","A1"
"676","677","Prakash Gowda 0677","55","1","A1"
"677","678","Rizwan Khan 0678","35","2","A1"
"678","680","Naveen H 0680","41","1","A1"
"679","681","Naveen H A75","23","1","A1"
"680","682","Prakash Gowda 0682","45","1","A1"
"681","684","Imran Pasha A59","32","1","A1"
"682","684","Vijay Patil 0685","40","2","A2"
"683","684","Vijay Patil 0686","49","1","A3"
"684","686","Vijay Patil A145","36","1","A1"
"685","686","Prakash Gowda 0687","21","1","A2"
"686","690","Prakash Gowda A150","46","1","A1"
"687","690","Kiran R 0691","32","1","A2"
"688","690","Arjun Nayak 0692","34","1","A3"
"689","693","Rizwan Khan A63","30","1","A1"
"690","694","Naveen H 0694","21","1","A1"
"691","695","Prakash Gowda 0695","56","1","A1"
"692","696","Manjunath S A122","34","1","A1"
"693","696","Vijay Patil 0697","27","1","A2"
"694","696","Arjun Nayak 0698","24","1","A3"
"695","697","Vijay Patil 0697","26","1","A1"
"696","700","Vijay Patil A172","28","2","A1"
"697","700","Imran Pasha 0701","19","1","A2"
"698","701","Suresh Babu 0701","54","1","A1"
"699","703","Ravi Kumar 0703","37","1","A1"
"700","704","Ravi Kumar 0704","37","2","A1"
"701","706","Vijay Patil A110","34","1","A1"
"702","706","Rizwan Khan 0707","19","1","A2"
"703","706","Naveen H 0708","26","1","A3"
"704","707","Rizwan Khan 0707","42","2","A1"
"705","709","Naveen H A9","20","1","A1"
"706","709","Arjun Nayak 0710","48","1","A2"
"707","709","Manjunath S 0711","46","1","A3"
"708","710","Naveen H 0710","43","1","A1"
"709","711","Kiran R 0711","55","1","A1"
"710","712","Ravi Kumar 0712","19","1","A1"
"711","717","Rizwan Khan A119","34","1","A1"
"712","718","Arjun Nayak A153","26","1","A1"
"713","718","Arjun Nayak 0719","47","1","A2"
"714","719","Arjun Nayak A80","44","1","A1"
"715","719","Suresh Babu 0720","27","1","A2"
"716","720","Rizwan Khan A119","40","1","A1"
"717","720","Vijay Patil 0721","22","1","A2"
"718","720","Manjunath S 0722","40","1","A3"
"719","721","Imran Pasha 0721","23","1","A1"
"720","722","Kiran R A174","41","1","A1"
"721","722","Vijay Patil 0723","45","1","A2"
"722","723","Naveen H A61","21","1","A1"
"723","723","Prakash Gowda 0724","37","1","A2"
"724","723","Imran Pasha 0725","26","1","A3"
"725","724","Suresh Babu A42","24","1","A1"
"726","724","Imran Pasha 0725","38","1","A2"
"727","724","Arjun Nayak 0726","43","1","A3"
"728","725","Kiran R 0725","25","1","A1"
"729","726","Prakash Gowda 0726","50","1","A1"
"730","729","Manjunath S A26","41","1","A1"
"731","729","Kiran R 0730","47","1","A2"
"732","729","Naveen H 0731","35","1","A3"
"733","730","Vijay Patil 0730","27","1","A1"
"734","731","Suresh Babu A68","36","1","A1"
"735","731","Rizwan Khan 0732","56","1","A2"
"736","731","Rizwan Khan 0733","22","1","A3"
"737","733","Prakash Gowda A116","46","1","A1"
"738","734","Suresh Babu A177","27","1","A1"
"739","734","Rizwan Khan 0735","46","1","A2"
"740","736","Kiran R 0736","54","1","A1"
"741","737","Prakash Gowda 0737","20","1","A1"
"742","738","Vijay Patil 0738","56","1","A1"
"743","739","Prakash Gowda 0739","51","1","A1"
"744","740","Arjun Nayak A152","29","1","A1"
"745","740","Manjunath S 0741","48","1","A2"
"746","741","Suresh Babu 0741","43","1","A1"
"747","742","Kiran R A38","50","1","A1"
"748","742","Vijay Patil 0743","27","2","A2"
"749","746","Kiran R 0746","34","1","A1"
"750","747","Prakash Gowda A25","48","1","A1"
"751","747","Ravi Kumar 0748","40","1","A2"
"752","749","Kiran R A32","30","1","A1"
"753","749","Imran Pasha 0750","56","1","A2"
"754","750","Kiran R 0750","41","1","A1"
"755","751","Prakash Gowda A150","19","1","A1"
"756","751","Kiran R 0752","53","1","A2"
"757","751","Naveen H 0753","43","1","A3"
"758","753","Imran Pasha A95","32","1","A1"
"759","753","Arjun Nayak 0754","36","1","A2"
"760","754","Manjunath S A16","23","1","A1"
"761","755","Manjunath S 0755","27","1","A1"
"762","756","Rizwan Khan A178","19","1","A1"
"763","756","Rizwan Khan 0757","29","1","A2"
"764","757","Rizwan Khan A119","22","1","A1"
"765","757","Prakash Gowda 0758","33","1","A2"
"766","757","Suresh Babu 0759","54","1","A3"
"767","758","Suresh Babu A10","35","1","A1"
"768","759","Prakash Gowda 0759","40","1","A1"
"769","760","Arjun Nayak 0760","31","1","A1"
"770","764","Suresh Babu A22","54","1","A1"
"771","764","Rizwan Khan 0765","48","1","A2"
"772","764","Vijay Patil 0766","55","1","A3"
"773","765","Rizwan Khan 0765","21","1","A1"
"774","767","Prakash Gowda A71","39","1","A1"
"775","767","Ravi Kumar 0768","47","1","A2"
"776","767","Prakash Gowda 0769","24","1","A3"
"777","768","Prakash Gowda A53","49","1","A1"
"778","769","Imran Pasha 0769","24","1","A1"
"779","770","Rizwan Khan A56","31","2","A1"
"780","770","Kiran R 0771","33","1","A2"
"781","770","Naveen H 0772","34","2","A3"
"782","771","Suresh Babu 0771","20","1","A1"
"783","772","Rizwan Khan A60","20","1","A1"
"784","772","Suresh Babu 0773","55","1","A2"
"785","772","Arjun Nayak 0774","46","1","A3"
"786","773","Vijay Patil 0773","31","1","A1"
"787","774","Vijay Patil A77","23","1","A1"
"788","776","Prakash Gowda 0776","40","1","A1"
"789","777","Manjunath S A122","27","1","A1"
"790","777","Vijay Patil 0778","31","2","A2"
"791","777","Kiran R 0779","33","1","A3"
"792","778","Manjunath S 0778","34","1","A1"
"793","782","Vijay Patil 0782","46","1","A1"
"794","783","Naveen H A105","56","1","A1"
"795","783","Naveen H 0784","22","1","A2"
"796","785","Naveen H 0785","42","1","A1"
"797","787","Arjun Nayak A82","30","1","A1"
"798","787","Kiran R 0788","37","1","A2"
"799","789","Kiran R 0789","48","1","A1"
"800","793","Prakash Gowda A142","44","2","A1"
"801","793","Ravi Kumar 0794","47","1","A2"
"802","794","Prakash Gowda A14","28","1","A1"
"803","794","Suresh Babu 0795","32","1","A2"
"804","794","Rizwan Khan 0796","47","1","A3"
"805","796","Naveen H A105","33","1","A1"
"806","796","Suresh Babu 0797","31","1","A2"
"807","796","Manjunath S 0798","38","1","A3"
"808","798","Kiran R 0798","35","1","A1"
"809","800","Naveen H 0800","49","1","A1"
"810","803","Suresh Babu 0803","36","1","A1"
"811","806","Imran Pasha 0806","46","1","A1"
"812","808","Rizwan Khan 0808","40","1","A1"
"813","810","Kiran R 0810","26","1","A1"
"814","811","Vijay Patil 0811","40","1","A1"
"815","812","Vijay Patil A165","26","1","A1"
"816","812","Suresh Babu 0813","23","1","A2"
"817","813","Vijay Patil 0813","40","1","A1"
"818","814","Ravi Kumar 0814","46","1","A1"
"819","816","Naveen H A18","47","1","A1"
"820","817","Arjun Nayak 0817","22","1","A1"
"821","819","Vijay Patil 0819","33","1","A1"
"822","820","Prakash Gowda A29","32","1","A1"
"823","820","Naveen H 0821","44","1","A2"
"824","822","Arjun Nayak 0822","40","1","A1"
"825","823","Rizwan Khan 0823","53","1","A1"
"826","825","Arjun Nayak 0825","25","1","A1"
"827","826","Arjun Nayak A54","50","1","A1"
"828","827","Imran Pasha A6","25","1","A1"
"829","828","Rizwan Khan A63","34","1","A1"
"830","829","Imran Pasha A6","24","1","A1"
"831","830","Ravi Kumar 0830","54","1","A1"
"832","831","Naveen H A4","23","2","A1"
"833","831","Arjun Nayak 0832","51","1","A2"
"834","832","Arjun Nayak A15","32","1","A1"
"835","832","Manjunath S 0833","26","1","A2"
"836","832","Kiran R 0834","20","1","A3"
"837","834","Ravi Kumar A156","54","1","A1"
"838","835","Imran Pasha A112","43","1","A1"
"839","835","Manjunath S 0836","31","2","A2"
"840","836","Arjun Nayak A49","32","1","A1"
"841","837","Suresh Babu A177","27","1","A1"
"842","837","Naveen H 0838","42","1","A2"
"843","837","Naveen H 0839","52","2","A3"
"844","839","Suresh Babu A104","31","1","A1"
"845","839","Ravi Kumar 0840","39","1","A2"
"846","839","Vijay Patil 0841","54","1","A3"
"847","840","Naveen H A37","28","1","A1"
"848","840","Ravi Kumar 0841","34","1","A2"
"849","842","Manjunath S 0842","56","1","A1"
"850","844","Ravi Kumar 0844","35","1","A1"
"851","846","Imran Pasha A144","33","1","A1"
"852","846","Manjunath S 0847","31","1","A2"
"853","846","Naveen H 0848","51","1","A3"
"854","847","Rizwan Khan A33","34","1","A1"
"855","847","Suresh Babu 0848","25","1","A2"
"856","848","Vijay Patil 0848","39","1","A1"
"857","849","Kiran R A132","55","1","A1"
"858","849","Ravi Kumar 0850","20","1","A2"
"859","850","Ravi Kumar A147","26","1","A1"
"860","852","Suresh Babu A158","44","1","A1"
"861","852","Manjunath S 0853","43","1","A2"
"862","853","Kiran R A174","36","1","A1"
"863","853","Rizwan Khan 0854","28","1","A2"
"864","853","Ravi Kumar 0855","53","1","A3"
"865","856","Suresh Babu A96","33","1","A1"
"866","857","Vijay Patil A128","19","1","A1"
"867","857","Ravi Kumar 0858","33","1","A2"
"868","859","Ravi Kumar 0859","33","2","A1"
"869","860","Rizwan Khan A90","25","1","A1"
"870","860","Kiran R 0861","50","1","A2"
"871","864","Naveen H 0864","32","1","A1"
"872","865","Ravi Kumar A39","48","1","A1"
"873","866","Rizwan Khan 0866","33","2","A1"
"874","867","Arjun Nayak 0867","29","1","A1"
"875","868","Vijay Patil A140","27","1","A1"
"876","871","Ravi Kumar 0871","20","1","A1"
"877","872","Imran Pasha 0872","37","1","A1"
"878","875","Prakash Gowda 0875","35","1","A1"
"879","876","Prakash Gowda A65","25","1","A1"
"880","876","Kiran R 0877","26","1","A2"
"881","877","Manjunath S 0877","38","1","A1"
"882","879","Arjun Nayak A115","21","1","A1"
"883","880","Rizwan Khan 0880","30","1","A1"
"884","881","Vijay Patil A165","46","1","A1"
"885","881","Vijay Patil 0882","37","1","A2"
"886","883","Naveen H A146","32","1","A1"
"887","885","Suresh Babu A51","39","1","A1"
"888","886","Ravi Kumar A156","26","1","A1"
"889","890","Naveen H A146","26","1","A1"
"890","890","Naveen H 0891","42","1","A2"
"891","891","Naveen H A134","19","1","A1"
"892","893","Vijay Patil 0893","37","1","A1"
"893","894","Naveen H 0894","27","1","A1"
"894","896","Suresh Babu 0896","38","1","A1"
"895","898","Naveen H 0898","25","1","A1"
"896","899","Kiran R 0899","45","1","A1"
"897","900","Naveen H 0900","41","1","A1"
"898","902","Imran Pasha A93","22","1","A1"
"899","905","Naveen H 0905","46","1","A1"
"900","906","Kiran R 0906","32","1","A1"
"901","907","Ravi Kumar 0907","51","1","A1"
"902","908","Arjun Nayak 0908","32","1","A1"
"903","910","Kiran R A136","37","1","A1"
"904","910","Kiran R 0911","26","1","A2"
"905","911","Rizwan Khan A148","44","2","A1"
"906","911","Rizwan Khan 0912","29","1","A2"
"907","911","Kiran R 0913","54","1","A3"
"908","912","Vijay Patil A172","53","1","A1"
"909","914","Vijay Patil 0914","49","1","A1"
"910","915","Arjun Nayak 0915","44","1","A1"
"911","916","Naveen H 0916","37","1","A1"
"912","917","Naveen H 0917","55","1","A1"
"913","918","Suresh Babu A118","29","1","A1"
"914","919","Vijay Patil 0919","46","1","A1"
"915","921","Ravi Kumar A19","27","1","A1"
"916","922","Arjun Nayak 0922","25","1","A1"
"917","923","Rizwan Khan 0923","49","1","A1"
"918","927","Suresh Babu 0927","46","2","A1"
"919","928","Suresh Babu A111","51","2","A1"
"920","928","Vijay Patil 0929","52","1","A2"
"921","928","Suresh Babu 0930","54","1","A3"
"922","929","Imran Pasha 0929","42","1","A1"
"923","931","Arjun Nayak A115","45","1","A1"
"924","931","Rizwan Khan 0932","50","1","A2"
"925","931","Manjunath S 0933","30","2","A3"
"926","932","Imran Pasha A59","43","1","A1"
"927","933","Manjunath S 0933","44","1","A1"
"928","934","Vijay Patil 0934","52","1","A1"
"929","935","Kiran R 0935","29","1","A1"
"930","936","Naveen H 0936","23","1","A1"
"931","938","Kiran R A38","30","1","A1"
"932","939","Vijay Patil 0939","23","1","A1"
"933","940","Kiran R 0940","46","1","A1"
"934","942","Suresh Babu A92","26","1","A1"
"935","942","Imran Pasha 0943","40","1","A2"
"936","945","Vijay Patil 0945","22","2","A1"
"937","946","Ravi Kumar 0946","21","1","A1"
"938","947","Ravi Kumar 0947","25","2","A1"
"939","948","Manjunath S A13","51","1","A1"
"940","948","Ravi Kumar 0949","25","1","A2"
"941","948","Rizwan Khan 0950","50","1","A3"
"942","949","Naveen H A4","35","1","A1"
"943","949","Suresh Babu 0950","40","1","A2"
"944","949","Manjunath S 0951","34","1","A3"
"945","951","Ravi Kumar A147","31","1","A1"
"946","952","Ravi Kumar 0952","19","1","A1"
"947","953","Arjun Nayak 0953","20","1","A1"
"948","954","Ravi Kumar 0954","44","1","A1"
"949","955","Suresh Babu A66","28","1","A1"
"950","955","Arjun Nayak 0956","36","2","A2"
"951","956","Vijay Patil 0956","38","1","A1"
"952","958","Imran Pasha 0958","50","1","A1"
"953","959","Suresh Babu 0959","32","1","A1"
"954","960","Rizwan Khan 0960","38","1","A1"
"955","962","Prakash Gowda 0962","33","1","A1"
"956","965","Ravi Kumar A39","25","1","A1"
"957","965","Rizwan Khan 0966","45","1","A2"
"958","966","Imran Pasha A59","22","1","A1"
"959","967","Prakash Gowda A161","26","1","A1"
"960","968","Arjun Nayak 0968","44","1","A1"
"961","969","Rizwan Khan A63","32","1","A1"
"962","971","Vijay Patil 0971","25","1","A1"
"963","972","Suresh Babu A96","33","1","A1"
"964","973","Rizwan Khan 0973","52","1","A1"
"965","974","Imran Pasha 0974","22","2","A1"
"966","975","Manjunath S 0975","41","1","A1"
"967","977","Prakash Gowda 0977","50","1","A1"
"968","978","Arjun Nayak 0978","44","1","A1"
"969","979","Imran Pasha 0979","47","1","A1"
"970","980","Kiran R 0980","30","1","A1"
"971","981","Arjun Nayak 0981","52","1","A1"
"972","982","Kiran R 0982","30","1","A1"
"973","983","Kiran R A174","25","1","A1"
"974","983","Suresh Babu 0984","41","2","A2"
"975","983","Arjun Nayak 0985","36","1","A3"
"976","987","Ravi Kumar 0987","27","1","A1"
"977","988","Ravi Kumar A39","50","1","A1"
"978","989","Manjunath S A151","40","1","A1"
"979","989","Manjunath S 0990","50","1","A2"
"980","990","Ravi Kumar A87","43","1","A1"
"981","993","Naveen H 0993","31","1","A1"
"982","998","Imran Pasha 0998","48","1","A1"
"983","1003","Suresh Babu A42","24","1","A1"
"984","1003","Naveen H 1004","32","1","A2"
"985","1004","Vijay Patil 1004","39","1","A1"
"986","1005","Arjun Nayak 1005","28","1","A1"
"987","1006","Vijay Patil 1006","31","1","A1"
"988","1008","Rizwan Khan 1008","23","1","A1"
"989","1009","Vijay Patil A168","53","1","A1"
"990","1010","Rizwan Khan A108","54","1","A1"
"991","1010","Vijay Patil 1011","19","1","A2"
"992","1010","Vijay Patil 1012","26","1","A3"
"993","1011","Prakash Gowda 1011","27","1","A1"
"994","1012","Naveen H A75","40","1","A1"
"995","1014","Ravi Kumar 1014","24","1","A1"
"996","1015","Manjunath S A151","19","1","A1"
"997","1015","Naveen H 1016","40","1","A2"
"998","1015","Prakash Gowda 1017","44","2","A3"
"999","1016","Naveen H A105","41","1","A1"
"1000","1016","Prakash Gowda 1017","40","1","A2"
"1001","1017","Suresh Babu 1017","34","1","A1"
"1002","1018","Arjun Nayak A45","55","2","A1"
"1003","1019","Naveen H A12","23","2","A1"
"1004","1019","Naveen H 1020","49","1","A2"
"1005","1019","Manjunath S 1021","24","1","A3"
"1006","1020","Naveen H A73","22","1","A1"
"1007","1021","Imran Pasha 1021","48","1","A1"
"1008","1023","Arjun Nayak A85","54","1","A1"
"1009","1024","Kiran R 1024","54","1","A1"
"1010","1026","Rizwan Khan 1026","39","1","A1"
"1011","1029","Imran Pasha 1029","31","1","A1"
"1012","1030","Prakash Gowda 1030","38","1","A1"
"1013","1031","Imran Pasha 1031","33","1","A1"
"1014","1032","Arjun Nayak A24","20","1","A1"
"1015","1032","Naveen H 1033","40","1","A2"
"1016","1034","Vijay Patil 1034","42","2","A1"
"1017","1035","Imran Pasha 1035","28","1","A1"
"1018","1036","Imran Pasha 1036","37","1","A1"
"1019","1037","Rizwan Khan A101","55","2","A1"
"1020","1037","Manjunath S 1038","31","1","A2"
"1021","1038","Manjunath S 1038","43","1","A1"
"1022","1043","Naveen H A37","23","1","A1"
"1023","1043","Vijay Patil 1044","23","1","A2"
